1628,髪,ハツ,hatsu,かみ,kami ,hair of the head;,2,ハツ…かみ,
1629,伐,バツ ハツ カ ボチ,batsu hatsu ka bochi,きる そむく うつ,kiru somuku utsu ,fell; strike; attack; punish;,1,バツ ハツ カ ボチ…きる そむく うつ,
1630,罰,バツ バチ ハツ,batsu bachi hatsu,ばっする,bassuru ,penalty; punishment;,1,バツ バチ ハツ…ばっする,
1631,抜,バツ ハツ ハイ,batsu hatsu hai,ぬく ぬき ぬける ぬかす ぬかる,nuku nuki nukeru nukasu nukaru ,slip out; extract; pull out; pilfer; quote; remove; omit;,2,バツ ハツ ハイ…ぬく ぬき ぬける ぬかす ぬかる,
1632,閥,バツ,batsu,,,clique; lineage; pedigree; faction; clan;,1,バツ…,
1633,鳩,キュウ ク,kyuu ku,はと あつめる,hato atsumeru ,pigeon; dove;,1,キュウ ク…はと あつめる,
1634,隼,シュン ジュン,syun zyun,はやぶさ,hayabusa ,falcon;,1,シュン ジュン…はやぶさ,
1635,伴,ハン バン,han ban,ともなう,tomonau ,consort; accompany; bring with; companion;,1,ハン バン…ともなう,
1636,判,ハン バン,han ban,わかる,wakaru ,judgement; signature; stamp; seal;,2,ハン バン…わかる,
1637,半,ハン,han,なかば,nakaba ,half; middle; odd number; semi-; part-;,4,ハン…なかば,
1638,反,ハン ホン タン ホ,han hon tan ho,そる そらす かえす かえる,soru sorasu kaesu kaeru ,anti-;,2,ハン ホン タン ホ…そる そらす かえす かえる,
1639,帆,ハン,han,ほ,ho ,sail;,1,ハン…ほ,
1640,搬,ハン,han,,,conveyor; carry; transport;,1,ハン…,
1641,板,ハン バン,han ban,いた,ita ,plank; board; plate; stage;,2,ハン バン…いた,
1642,版,ハン,han,,,printing block; printing plate; edition; impression; label;,2,ハン…,
1643,犯,ハン ボン,han bon,おかす,okasu ,crime; sin; offense;,2,ハン ボン…おかす,
1644,班,ハン,han,,,squad; corps; unit; group;,1,ハン…,
1645,畔,ハン,han,あぜ,aze ,paddy-ridge; levee;,1,ハン…あぜ,
1646,繁,ハン,han,しげる しげく,shigeru shigeku ,luxuriant; thick; overgrown; frequency; complexity; trouble;,1,ハン…しげる しげく,
1647,般,ハン,han,,,carrier; carry; all;,2,ハン…,
1648,藩,ハン,han,,,clan; enclosure;,1,ハン…,
1649,販,ハン,han,,,marketing; sell; trade;,2,ハン…,
1650,範,ハン,han,,,pattern; example; model;,1,ハン…,
1651,煩,ハン ボン,han bon,わずらう わずらわす,wazurau wazurawasu ,anxiety; trouble; worry; pain; ill; annoy; nuisance; irksome;,1,ハン ボン…わずらう わずらわす,
1652,頒,ハン,han,わかつ,wakatsu ,distribute; disseminate; partition; understand;,1,ハン…わかつ,
1653,飯,ハン,han,めし,meshi ,meal; boiled rice;,3,ハン…めし,
1654,晩,バン,ban,,,nightfall; night;,2,バン…,
1655,番,バン,ban,つがい,tsugai ,turn; number in a series;,2,バン…つがい,
1656,盤,バン,ban,,,tray; shallow bowl; platter; tub; board; phonograph record;,1,バン…,
1657,蛮,バン,ban,えびす,ebisu ,barbarian;,1,バン…えびす,
1658,卑,ヒ,hi,いやしい いやしむ いやしめる,iyashii iyashimu iyashimeru ,lowly; base; vile; vulgar;,1,ヒ…いやしい いやしむ いやしめる,
1659,否,ヒ,hi,いな いや,ina iya ,negate; no; noes; refuse; decline; deny;,2,ヒ…いな いや,
1660,妃,ヒ,hi,きさき,kisaki ,queen; princess;,1,ヒ…きさき,
1661,彼,ヒ,hi,かれ かの かの,kare kano kano ,he; that; the;,2,ヒ…かれ かの かの,
1662,悲,ヒ,hi,かなしい かなしむ,kanashii kanashimu ,jail cell; grieve; sad; deplore; regret;,2,ヒ…かなしい かなしむ,
1663,扉,ヒ,hi,とびら,tobira ,front door; title page; front page;,1,ヒ…とびら,
1664,批,ヒ,hi,,,criticism; strike;,1,ヒ…,
1665,披,ヒ,hi,,,expose; open;,1,ヒ…,
1666,斐,ヒ イ,hi i,,,beautiful; patterned;,1,ヒ イ…,
1667,比,ヒ,hi,くらべる,kuraberu ,compare; race; ratio; Phillipines;,2,ヒ…くらべる,
1668,泌,ヒツ ヒ,hitsu hi,,,ooze; flow; soak in; penetrate; secrete;,1,ヒツ ヒ…,
1669,疲,ヒ,hi,つかれる つからす,tsukareru tsukarasu ,exhausted; tire; weary;,2,ヒ…つかれる つからす,
1670,皮,ヒ,hi,かわ けがわ,kawa kegawa ,pelt; skin; hide; leather;,2,ヒ…かわ けがわ,
1671,碑,ヒ,hi,いしぶみ,ishibumi ,tombstone; monument;,1,ヒ…いしぶみ,
1672,秘,ヒ,hi,ひめる ひそか かくす,himeru hisoka kakusu ,secret; conceal;,1,ヒ…ひめる ひそか かくす,
1673,緋,ヒ,hi,あけ あか,ake aka ,scarlet; cardinal;,1,ヒ…あけ あか,
1674,罷,ヒ,hi,まかり- やめる,makari yameru ,quit; stop; leave; withdraw; go;,1,ヒ…まかり- やめる,
1675,肥,ヒ,hi,こえる こえ こやす こやし ふとる,koeru koe koyasu koyashi futoru ,fertilizer; get fat; fertile; manure; pamper;,1,ヒ…こえる こえ こやす こやし ふとる,
1676,被,ヒ,hi,こうむる おおう かぶる かぶせる,koumuru oou kaburu kabuseru ,incur; cover; veil; brood over; shelter; wear; put on; be exposed (film); receiving;,2,ヒ…こうむる おおう かぶる かぶせる,
1677,費,ヒ,hi,ついやす ついえる,tsuiyasu tsuieru ,expense; cost; spend; consume; waste;,2,ヒ…ついやす ついえる,
1678,避,ヒ,hi,さける よける,sakeru yokeru ,evade; avoid; avert; ward off; shirk; shun;,1,ヒ…さける よける,
1679,非,ヒ,hi,あらず,arazu ,un-; mistake; negative; injustice; non-;,2,ヒ…あらず,
1680,飛,ヒ,hi,とぶ とばす,tobu tobasu ,fly; skip (pages); scatter;,2,ヒ…とぶ とばす,
1681,備,ビ,bi,そなえる そなわる つぶさに,sonaeru sonawaru tsubusani ,equip; provision; preparation;,2,ビ…そなえる そなわる つぶさに,
1682,尾,ビ,bi,お,o ,tail; end; counter for fish; lower slope of mountain;,1,ビ…お,
1683,微,ビ,bi,かすか,kasuka ,delicate; minuteness; insignificance;,1,ビ…かすか,
1684,美,ビ ミ,bi mi,うつくしい,utsukushii ,beauty; beautiful;,2,ビ ミ…うつくしい,
1685,鼻,ビ,bi,はな,hana ,nose; snout;,2,ビ…はな,
1686,匹,ヒツ,hitsu,ひき,hiki ,equal; head; counter for small animals; roll of cloth;,2,ヒツ…ひき,
1687,彦,ゲン,gen,ひこ,hiko ,lad; boy (ancient);,1,ゲン…ひこ,
1688,必,ヒツ,hitsu,かならず,kanarazu ,invariably; certain; inevitable;,2,ヒツ…かならず,
1689,筆,ヒツ,hitsu,ふで,fude ,writing brush; writing; painting brush; handwriting;,2,ヒツ…ふで,
1690,姫,キ,ki,ひめ ひめ-,hime hime ,princess;,1,キ…ひめ ひめ-,
1691,百,ヒャク ビャク,hyaku byaku,もも,momo ,hundred;,4,ヒャク ビャク…もも,
1692,俵,ヒョウ,hyou,たわら,tawara ,bag; bale; sack; counter for bags;,1,ヒョウ…たわら,
1693,標,ヒョウ,hyou,しるべ しるし,shirube shirushi ,signpost; seal; mark; stamp; imprint; symbol; emblem; trademark; evidence; souvenir; target;,1,ヒョウ…しるべ しるし,
1694,氷,ヒョウ,hyou,こおり ひ こおる,koori hi kooru ,icicle; ice; hail; freeze; congeal;,2,ヒョウ…こおり ひ こおる,
1695,漂,ヒョウ,hyou,ただよう,tadayou ,drift; float (on liquid);,1,ヒョウ…ただよう,
1696,票,ヒョウ,hyou,,,ballot; label; ticket; sign;,1,ヒョウ…,
1697,表,ヒョウ,hyou,おもて あらわす あらわれる あらわす,omote arawasu arawareru arawasu ,surface; table; chart; diagram;,2,ヒョウ…おもて あらわす あらわれる あらわす,
1698,評,ヒョウ,hyou,,,evaluate; criticism; comment;,1,ヒョウ…,
1699,描,ビョウ,byou,えがく かく,egaku kaku ,sketch; compose; write; draw; paint;,1,ビョウ…えがく かく,
1700,病,ビョウ ヘイ,byou hei,やむ やまい,yamu yamai ,ill; sick;,3,ビョウ ヘイ…やむ やまい,
1701,秒,ビョウ,byou,,,second (1/60 minute);,2,ビョウ…,
1702,苗,ビョウ ミョウ,byou myou,なえ なわ-,nae nawa ,seedling; sapling; shoot;,1,ビョウ ミョウ…なえ なわ-,
1703,品,ヒン ホン,hin hon,しな,shina ,goods; refinement; dignity; article; counter for meal courses;,3,ヒン ホン…しな,
1704,彬,ヒン フン,hin hun,うるわしい あきらか,uruwashii akiraka ,refined; gentle;,1,ヒン フン…うるわしい あきらか,
1705,浜,ヒン,hin,はま,hama ,seacoast; beach; seashore;,1,ヒン…はま,
1706,貧,ヒン ビン,hin bin,まずしい,mazushii ,poverty; poor;,2,ヒン ビン…まずしい,
1707,賓,ヒン,hin,,,V.I.P.; guest;,1,ヒン…,
1708,頻,ヒン,hin,しきりに,shikirini ,repeatedly; recur;,1,ヒン…しきりに,
1709,敏,ビン,bin,さとい,satoi ,cleverness; agile; alert;,1,ビン…さとい,
1710,瓶,ビン,bin,かめ,kame ,flower pot; bottle; vial; jar; jug; vat; urn;,2,ビン…かめ,
1711,不,フ ブ,hu bu,,,negative; non-; bad; ugly; clumsy;,3,フ ブ…,
1712,付,フ,hu,つける つけ つけ- つく つき,tsukeru tsuke tsuke tsuku tsuki ,adhere; attach; refer to; append;,2,フ…つける つけ つけ- つく つき,
1713,夫,フ フウ ブ,hu huu bu,おっと それ,oto sore ,husband; man;,2,フ フウ ブ…おっと それ,
1714,婦,フ,hu,,,lady; woman; wife; bride;,2,フ…,
1715,富,フ フウ,hu huu,とむ とみ,tomu tomi ,wealth; enrich; abundant;,2,フ フウ…とむ とみ,
1716,布,フ,hu,ぬの,nuno ,linen; cloth;,2,フ…ぬの,
1717,府,フ,hu,,,borough; urban prefecture; govt office; representative body; storehouse;,2,フ…,
1718,怖,フ ホ,hu ho,こわい こわがる おじる おそれる,kowai kowagaru ojiru osoreru ,dreadful; be frightened; fearful;,2,フ ホ…こわい こわがる おじる おそれる,
1719,扶,フ,hu,たすける,tasukeru ,aid; help; assist;,1,フ…たすける,
1720,敷,フ,hu,しく,shiku ,spread; pave; sit; promulgate;,1,フ…しく,
1721,普,フ,hu,あまねく あまねし,amaneku amaneshi ,universal; wide(ly); generally; Prussia;,2,フ…あまねく あまねし,
1722,浮,フ,hu,うく うかれる うかぶ む うかべる,uku ukareru ukabu mu ukaberu ,floating; float; rise to surface;,2,フ…うく うかれる うかぶ む うかべる,
1723,父,フ,hu,ちち,chichi ,father;,4,フ…ちち,
1724,符,フ,hu,,,token; sign; mark; tally; charm;,2,フ…,
1725,腐,フ,hu,くさる くされる くされ くさらす くさす,kusaru kusareru kusare kusarasu kusasu ,rot; decay; sour;,1,フ…くさる くされる くされ くさらす くさす,
1726,膚,フ,hu,はだ,hada ,skin; body; grain; texture; disposition;,2,フ…はだ,
1727,芙,フ,hu,,,lotus; Mt Fuji;,1,フ…,
1728,譜,フ,hu,,,musical score; music; note; staff; table; genealogy;,1,フ…,
1729,負,フ,hu,まける まかす おう,makeru makasu ou ,defeat; negative; -; minus; bear; owe; assume a responsibility;,2,フ…まける まかす おう,
1730,賦,フ ブ,hu bu,,,levy; ode; prose; poem; tribute; installment;,1,フ ブ…,
1731,赴,フ,hu,おもむく,omomuku ,proceed; get; become; tend;,1,フ…おもむく,
1732,附,フ,hu,つける つく,tsukeru tsuku ,affixed; attach; refer to; append;,1,フ…つける つく,
1733,侮,ブ,bu,あなどる あなずる,anadoru anazuru ,scorn; despise; make light of; contempt;,1,ブ…あなどる あなずる,
1734,武,ブ ム,bu mu,たけし,takeshi ,warrior; military; chivalry; arms;,2,ブ ム…たけし,
1735,舞,ブ,bu,まう まい,mau mai ,dance; flit; circle; wheel;,2,ブ…まう まい,
1736,部,ブ,bu,,,section; bureau; dept; class; copy; part; portion; counter for copies of a newspaper or magazine;,2,ブ…,
1737,封,フウ ホウ,huu hou,,,seal; closing;,2,フウ ホウ…,
1738,楓,フウ,huu,かえで,kaede ,maple;,1,フウ…かえで,
1739,風,フウ フ,huu hu,かぜ かざ-,kaze kaza ,wind; air; style; manner;,3,フウ フ…かぜ かざ-,
1740,蕗,ロ ル,ro ru,ふき,fuki ,butterbur; bog rhubarb;,1,ロ ル…ふき,
1741,伏,フク,huku,ふせる ふす,fuseru fusu ,prostrated; bend down; bow; cover; lay (pipes);,1,フク…ふせる ふす,
1742,副,フク,huku,,,vice-; duplicate; copy;,2,フク…,
1743,復,フク,huku,また,mata ,restore; return to; revert; resume;,2,フク…また,
1744,幅,フク,huku,はば,haba ,hanging scroll; width;,2,フク…はば,
1745,服,フク,huku,,,clothing; admit; obey; discharge;,3,フク…,
1746,福,フク,huku,,,blessing; fortune; luck; wealth;,2,フク…,
1747,腹,フク,huku,はら,hara ,abdomen; belly; stomach;,2,フク…はら,
1748,複,フク,huku,,,duplicate; double; compound; multiple;,2,フク…,
1749,覆,フク,huku,おおう くつがえす くつがえる,oou kutsugaesu kutsugaeru ,capsize; cover; shade; mantle; be ruined;,1,フク…おおう くつがえす くつがえる,
1750,払,フツ ヒツ ホツ,hutsu hitsu hotsu,はらう,harau ,pay; clear out; prune; banish; dispose of;,2,フツ ヒツ ホツ…はらう,
1751,沸,フツ,hutsu,わく わかす,waku wakasu ,seethe; boil; ferment; uproar; breed;,2,フツ…わく わかす,
1752,仏,ブツ フツ,butsu hutsu,ほとけ,hotoke ,Buddha; the dead; France;,2,ブツ フツ…ほとけ,
1753,物,ブツ モツ,butsu motsu,もの もの-,mono mono ,thing; object; matter;,3,ブツ モツ…もの もの-,
1754,分,ブン フン ブ,bun hun bu,わける わけ わかれる わかる わかつ,wakeru wake wakareru wakaru wakatsu ,part; minute of time; segment; share; degree; ones lot; duty; understand; know; rate; 1%; chances; shaku/10;,4,ブン フン ブ…わける わけ わかれる わかる わかつ,
1755,噴,フン,hun,ふく,fuku ,erupt; spout; emit; flush out;,1,フン…ふく,
1756,墳,フン,hun,,,tomb; mound;,1,フン…,
1757,憤,フン,hun,いきどおる,ikidooru ,aroused; resent; be indignant; anger;,1,フン…いきどおる,
1758,奮,フン,hun,ふるう,furuu ,stirred up; be invigorated; flourish;,1,フン…ふるう,
1759,粉,フン デシメートル,hun deshime-toru,こ こな,ko kona ,flour; powder; dust;,2,フン デシメートル…こ こな,
1760,紛,フン,hun,まぎれる まぎらす まぎらわす まぎらわしい,magireru magirasu magirawasu magirawashii ,distract; be mistaken for; go astray; divert;,1,フン…まぎれる まぎらす まぎらわす まぎらわしい,
1761,雰,フン,hun,,,atmosphere; fog;,1,フン…,
1762,文,ブン モン,bun mon,ふみ あや,fumi aya ,sentence; literature; style; art; decoration; figures; plan;,3,ブン モン…ふみ あや,
1763,聞,ブン モン,bun mon,きく きこえる,kiku kikoeru ,hear; ask; listen;,4,ブン モン…きく きこえる,
1764,丙,ヘイ,hei,ひのえ,hinoe ,third class; 3rd; 3rd calendar sign;,1,ヘイ…ひのえ,
1765,併,ヘイ,hei,あわせる,awaseru ,join; get together; unite; collective;,1,ヘイ…あわせる,
1766,兵,ヘイ ヒョウ,hei hyou,つわもの,tsuwamono ,soldier; private; troops; army; warfare; strategy; tactics;,2,ヘイ ヒョウ…つわもの,
1767,塀,ヘイ ベイ,hei bei,,,fence; wall; (kokuji);,1,ヘイ ベイ…,
1768,幣,ヘイ,hei,ぬさ,nusa ,cash; bad habit; humble prefix; gift; Shinto offerings of cloth; rope; cut paper;,1,ヘイ…ぬさ,
1769,平,ヘイ ビョウ ヒョウ,hei byou hyou,たいら ひら ひら-,taira hira hira ,even; flat; peace;,2,ヘイ ビョウ ヒョウ…たいら ひら ひら-,
1770,弊,ヘイ,hei,,,abuse; evil; vice; breakage;,1,ヘイ…,
1771,柄,ヘイ,hei,がら え つか,gara e tsuka ,design; pattern; build; nature; handle; crank; grip; knob; shaft;,1,ヘイ…がら え つか,
1772,並,ヘイ ホウ,hei hou,なみ ならべる ならぶ ならびに,nami naraberu narabu narabini ,row; and; besides; as well as; line up; rank with; rival; equal;,2,ヘイ ホウ…なみ ならべる ならぶ ならびに,
1773,閉,ヘイ,hei,とじる とざす しめる しまる たてる,tojiru tozasu shimeru shimaru tateru ,closed; shut;,2,ヘイ…とじる とざす しめる しまる たてる,
1774,陛,ヘイ,hei,,,highness; steps (of throne);,1,ヘイ…,
1775,米,ベイ マイ メエトル,bei mai meetoru,こめ よね,kome yone ,rice; USA; metre;,2,ベイ マイ メエトル…こめ よね,
1776,頁,ケツ,ketsu,ぺえじ おおがい かしら,peeji oogai kashira ,page; leaf;,1,ケツ…ぺえじ おおがい かしら,
1777,壁,ヘキ,heki,かべ,kabe ,wall; lining (stomach); fence;,1,ヘキ…かべ,
1778,癖,ヘキ,heki,くせ くせに,kuse kuseni ,mannerism; habit; vice; trait; fault; kink;,1,ヘキ…くせ くせに,
1779,碧,ヘキ ヒャク,heki hyaku,,,blue; green;,1,ヘキ ヒャク…,
1780,別,ベツ,betsu,わかれる わける,wakareru wakeru ,separate; branch off; diverge; fork; another; extra; specially;,3,ベツ…わかれる わける,
1781,偏,ヘン,hen,かたよる,katayoru ,partial; side; left-side radical; inclining; biased;,1,ヘン…かたよる,
1782,変,ヘン,hen,かわる かわり かえる,kawaru kawari kaeru ,unusual; change; strange;,2,ヘン…かわる かわり かえる,
1783,片,ヘン,hen,かた- かた,kata kata ,one-sided; leaf; sheet;,2,ヘン…かた- かた,
1784,編,ヘン,hen,あむ,amu ,compilation; knit; plait; braid; twist; editing; completed poem; part of a book;,2,ヘン…あむ,
1785,辺,ヘン,hen,あたり ほとり,atari hotori ,environs; boundary; border; vicinity;,2,ヘン…あたり ほとり,
1786,返,ヘン,hen,かえす かえる,kaesu kaeru ,return; answer; fade; repay;,2,ヘン…かえす かえる,
1787,遍,ヘン,hen,あまねく,amaneku ,everywhere; times; widely; generally;,1,ヘン…あまねく,
1788,便,ベン ビン,ben bin,たより,tayori ,convenience;,2,ベン ビン…たより,
1789,勉,ベン,ben,つとめる,tsutomeru ,exertion;,3,ベン…つとめる,
1790,弁,ベン ヘン,ben hen,わきまえる わける はなびら あらそう,wakimaeru wakeru hanabira arasou ,valve; petal; braid; speech; dialect; discrimination; dispose of; distinguish;,1,ベン ヘン…わきまえる わける はなびら あらそう,
1791,保,ホ ホウ,ho hou,たもつ,tamotsu ,protect; guarantee; keep; preserve; sustain; support;,1,ホ ホウ…たもつ,
1792,舗,ホ,ho,,,shop; store;,1,ホ…,
1793,捕,ホ,ho,とらえる とらわれる とる とらえる とらわれる つかまえる つかまる,toraeru torawareru toru toraeru torawareru tsukamaeru tsukamaru ,catch; capture;,2,ホ…とらえる とらわれる とる とらえる とらわれる つかまえる つかまる,
1794,歩,ホ ブ フ,ho bu hu,あるく あゆむ,aruku ayumu ,walk; counter for steps;,3,ホ ブ フ…あるく あゆむ,
1795,甫,ホ フ,ho hu,はじめて,hajimete ,for the first time; not until;,1,ホ フ…はじめて,
1796,補,ホ,ho,おぎなう,oginau ,supplement; supply; make good; offset; compensate; assistant; learner;,2,ホ…おぎなう,
1797,輔,ホ フ,ho hu,たすける,tasukeru ,help;,1,ホ フ…たすける,
1798,穂,スイ,sui,ほ,ho ,ear; ear (grain); head; crest (wave);,1,スイ…ほ,
1799,募,ボ,bo,つのる,tsunoru ,recruit; campaign; gather (contributions); enlist; grow violent;,2,ボ…つのる,
1800,墓,ボ,bo,はか,haka ,grave; tomb;,1,ボ…はか,
1801,慕,ボ,bo,したう,shitau ,pining; yearn for; love dearly; adore;,1,ボ…したう,
1802,暮,ボ,bo,くれる くらす,kureru kurasu ,livelihood; make a living; spend time;,2,ボ…くれる くらす,
1803,母,ボ,bo,はは も,haha mo ,mama; mother;,4,ボ…はは も,
1804,簿,ボ,bo,,,register; record book;,1,ボ…,
1805,倣,ホウ,hou,ならう,narau ,emulate; imitate;,1,ホウ…ならう,
1806,俸,ホウ,hou,,,stipend; salary;,1,ホウ…,
1807,包,ホウ,hou,つつむ くるむ,tsutsumu kurumu ,wrap; pack up; cover; conceal;,2,ホウ…つつむ くるむ,
1808,報,ホウ,hou,むくいる,mukuiru ,report; news; reward; retribution;,2,ホウ…むくいる,
1809,奉,ホウ ブ,hou bu,たてまつる まつる ほうずる,tatematsuru matsuru houzuru ,observance; offer; present; dedicate;,1,ホウ ブ…たてまつる まつる ほうずる,
1810,宝,ホウ,hou,たから,takara ,treasure; wealth; valuables;,2,ホウ…たから,
1811,峰,ホウ,hou,みね ね,mine ne ,summit; peak;,1,ホウ…みね ね,
1812,崩,ホウ,hou,くずれる くずす,kuzureru kuzusu ,crumble; die; demolish; level;,1,ホウ…くずれる くずす,
1813,抱,ホウ,hou,だく いだく かかえる,daku idaku kakaeru ,embrace; hug; hold in arms;,2,ホウ…だく いだく かかえる,
1814,放,ホウ,hou,はなす はなつ はなれる ほうる,hanasu hanatsu hanareru houru ,set free; release; fire; shoot; emit; banish; liberate;,2,ホウ…はなす はなつ はなれる ほうる,
1815,方,ホウ,hou,かた,kata ,direction; person; alternative;,3,ホウ…かた,
1816,朋,ホウ,hou,とも,tomo ,companion; friend;,1,ホウ…とも,
1817,法,ホウ ハッ ホッ フラン,hou hanull honull huran,のり,nori ,method; law; rule; principle; model; system;,2,ホウ ハッ ホッ フラン…のり,
1818,泡,ホウ,hou,あわ,awa ,bubbles; foam; suds; froth;,1,ホウ…あわ,
1819,砲,ホウ,hou,,,cannon; gun;,1,ホウ…,
1820,縫,ホウ,hou,ぬう,nuu ,sew; stitch; embroider;,1,ホウ…ぬう,
1821,胞,ホウ,hou,,,placenta; sac; sheath;,1,ホウ…,
1822,芳,ホウ,hou,かんばしい,kanbashii ,perfume; balmy; flavorable; fragrant;,1,ホウ…かんばしい,
1823,萌,ホウ,hou,もえる きざす めばえ きざし,moeru kizasu mebae kizashi ,show symptoms of; sprout; bud; malt;,1,ホウ…もえる きざす めばえ きざし,
1824,褒,ホウ,hou,ほめる,homeru ,praise; extol;,1,ホウ…ほめる,
1825,訪,ホウ,hou,おとずれる たずねる とう,otozureru tazuneru tou ,call on; visit; look up; offer sympathy;,2,ホウ…おとずれる たずねる とう,
1826,豊,ホウ ブ,hou bu,ゆたか とよ,yutaka toyo ,bountiful; excellent; rich;,2,ホウ ブ…ゆたか とよ,
1827,邦,ホウ,hou,くに,kuni ,home country; country; Japan;,1,ホウ…くに,
1828,飽,ホウ,hou,あきる あかす あく,akiru akasu aku ,sated; tired of; bored; satiate;,1,ホウ…あきる あかす あく,
1829,乏,ボウ,bou,とぼしい ともしい,toboshii tomoshii ,destitution; scarce; limited;,1,ボウ…とぼしい ともしい,
1830,亡,ボウ モウ,bou mou,ない なき- ほろびる ほろぶ ほろぼす,nai naki horobiru horobu horobosu ,deceased; the late; dying; perish;,2,ボウ モウ…ない なき- ほろびる ほろぶ ほろぼす,
1831,傍,ボウ,bou,かたわら わき おか- はた そば,katawara waki oka hata soba ,bystander; side; besides; while; nearby; 3rd person;,1,ボウ…かたわら わき おか- はた そば,
1832,剖,ボウ,bou,,,divide;,1,ボウ…,
1833,坊,ボウ ボッ,bou bonull,,,boy; priests residence; priest;,2,ボウ ボッ…,
1834,妨,ボウ,bou,さまたげる,samatageru ,disturb; prevent; hamper; obstruct;,1,ボウ…さまたげる,
1835,帽,ボウ モウ,bou mou,ずきん おおう,zukin oou ,cap; headgear;,2,ボウ モウ…ずきん おおう,
1836,忘,ボウ,bou,わすれる,wasureru ,forget;,2,ボウ…わすれる,
1837,忙,ボウ モウ,bou mou,いそがしい せわしい おそれる うれえるさま,isogashii sewashii osoreru ureerusama ,busy; occupied; restless;,2,ボウ モウ…いそがしい せわしい おそれる うれえるさま,
1838,房,ボウ,bou,ふさ,fusa ,tassel; tuft; fringe; bunch; lock (hair); segment (orange); house; room;,1,ボウ…ふさ,
1839,暴,ボウ バク,bou baku,あばく あばれる,abaku abareru ,outburst; rave; fret; force; violence; cruelty; outrage;,2,ボウ バク…あばく あばれる,
1840,望,ボウ モウ,bou mou,のぞむ もち,nozomu mochi ,ambition; full moon; hope; desire; aspire to; expect;,2,ボウ モウ…のぞむ もち,
1841,某,ボウ,bou,それがし なにがし,soregashi nanigashi ,so-and-so; one; a certain; that person;,1,ボウ…それがし なにがし,
1842,棒,ボウ,bou,,,rod; stick; cane; pole; club; line;,2,ボウ…,
1843,冒,ボウ,bou,おかす,okasu ,risk; face; defy; dare; damage; assume (a name);,1,ボウ…おかす,
1844,紡,ボウ,bou,つむぐ,tsumugu ,spinning;,1,ボウ…つむぐ,
1845,肪,ボウ,bou,,,obese; fat;,1,ボウ…,
1846,膨,ボウ,bou,ふくらむ ふくれる,fukuramu fukureru ,swell; get fat; thick;,1,ボウ…ふくらむ ふくれる,
1847,謀,ボウ ム,bou mu,はかる たばかる はかりごと,hakaru tabakaru hakarigoto ,conspire; cheat; impose on; plan; devise; scheme; have in mind; deceive;,1,ボウ ム…はかる たばかる はかりごと,
1848,貿,ボウ,bou,,,trade; exchange;,2,ボウ…,
1849,防,ボウ,bou,ふせぐ,fusegu ,ward off; defend; protect; resist;,2,ボウ…ふせぐ,
1850,北,ホク,hoku,きた,kita ,north;,4,ホク…きた,
1851,僕,ボク,boku,しもべ,shimobe ,me; I (male);,1,ボク…しもべ,
1852,墨,ボク,boku,すみ,sumi ,black ink; India ink; ink stick; Mexico;,1,ボク…すみ,
1853,撲,ボク,boku,,,slap; strike; hit; beat; tell; speak;,1,ボク…,
1854,朴,ボク,boku,ほう ほお,hou hoo ,crude; simple; plain; docile;,1,ボク…ほう ほお,
1855,牧,ボク,boku,まき,maki ,breed; care for; shepherd; feed; pasture;,1,ボク…まき,
1856,睦,ボク モク,boku moku,むつまじい むつむ むつぶ,mutsumajii mutsumu mutsubu ,intimate; friendly; harmonious;,1,ボク モク…むつまじい むつむ むつぶ,
1857,没,ボツ モツ,botsu motsu,おぼれる しずむ ない,oboreru shizumu nai ,drown; sink; hide; fall into; disappear; die;,1,ボツ モツ…おぼれる しずむ ない,
1858,堀,クツ,kutsu,ほり,hori ,ditch; moat; canal;,1,クツ…ほり,
1859,奔,ホン,hon,,,bustle; run;,1,ホン…,
1860,本,ホン,hon,もと,moto ,book; present; main; true; real; counter for long things;,4,ホン…もと,
1861,翻,ホン ハン,hon han,ひるがえる ひるがえす,hirugaeru hirugaesu ,flip; turn over; wave; flutter; change (mind);,1,ホン ハン…ひるがえる ひるがえす,
1862,凡,ボン ハン,bon han,およそ おうよそ すべて,oyoso ouyoso subete ,mediocre;,1,ボン ハン…およそ おうよそ すべて,
1863,盆,ボン,bon,,,basin; lantern festival; tray;,1,ボン…,
1864,摩,マ,ma,まする さする する,masuru sasuru suru ,chafe; rub; polish; grind; scrape;,1,マ…まする さする する,
1865,磨,マ,ma,みがく する,migaku suru ,grind; polish; scour; improve; brush (teeth);,2,マ…みがく する,
1866,魔,マ,ma,,,witch; demon; evil spirit;,1,マ…,
1867,麻,マ マア,ma maa,あさ,asa ,hemp; flax;,1,マ マア…あさ,
1868,埋,マイ,mai,うめる うまる うもれる うずめる うずまる いける,umeru umaru umoreru uzumeru uzumaru ikeru ,bury; be filled up; embedded;,2,マイ…うめる うまる うもれる うずめる うずまる いける,
1869,妹,マイ,mai,いもうと,imouto ,younger sister;,3,マイ…いもうと,
1870,枚,マイ バイ,mai bai,,,sheet of...; counter for flat thin objects or sheets;,2,マイ バイ…,
1871,毎,マイ,mai,ごと,goto ,every;,4,マイ…ごと,
1872,槙,テン シン,ten shin,まき こずえ,maki kozue ,twig; ornamental evergreen;,1,テン シン…まき こずえ,
1873,幕,マク バク,maku baku,,,curtain; bunting; act of play;,1,マク バク…,
1874,膜,マク,maku,,,membrane;,1,マク…,
